config_id,sample_id,time,aggregation_strategy,weights,precondition,postcondition,f_correctness,f_des_semantic,f_des_syntactic,f_des_satisfaction,f_des_weighted,f_sem_taut,f_sem_var_type,f_sat_vertical,f_sat_horizontal
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (Engine >= 900.0)),(Error > Error),1e-05,0.5,0.5483870967741935,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(0.10425860487119415 <= (prev _Error)),(Error == 0.03323560374013812),0.07316343308018385,0.0,0.9354838709677419,0.03408774042467643,0.03408774042467643,0.0,0.0,0.06817548084935286,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Engine <= 50.0)))),((Error > -0.007) and (Error > -0.007)),0.0,0.0,0.0967741935483871,0.9993777687656571,0.9993777687656571,0.0,0.0,0.9987555375313143,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(Throttle == 21.29606892679442),(-3.494828416803981 > Error),0.0,0.0,0.9032258064516129,0.5049657250512827,0.5049657250512827,0.0,0.0,0.009931450102565305,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(Throttle == 21.29606892679442),(-3.494828416803981 > (Engine + -0.17389488225888491)),0.0,0.0,0.9032258064516129,0.5049657250512827,0.5049657250512827,0.0,0.0,0.009931450102565305,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(Throttle == 21.29606892679442),(-3.494828416803981 > ((Engine + -0.17389488225888491) + -0.17389488225888491)),0.0,0.0,0.9354838709677419,0.5049657250512827,0.5049657250512827,0.0,0.0,0.009931450102565305,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(Throttle == 21.29606892679442),(Throttle <= Error),0.0,0.5,0.9032258064516129,0.5049657250512827,1.0049657250512827,0.0,1.0,0.009931450102565305,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(Throttle == 21.29606892679442),(-3.494828416803981 > 10.489816710829576),0.0,0.5,0.9032258064516129,0.5049657250512827,1.0049657250512827,0.0,1.0,0.009931450102565305,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(Throttle == 21.29606892679442),(-3.494828416803981 > -0.1298332335442183),0.0,0.5,0.9032258064516129,0.5049657250512827,1.0049657250512827,0.0,1.0,0.009931450102565305,1.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (Error < 0.007)),1e-05,0.5,0.03225806451612903,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,8,1074.5495114326477,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= Engine) and (Time <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (Error < Error)),1e-05,0.5,0.0967741935483871,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
